periodo;rama_sector;fbkf_$2004
2021;015. Caza y captura de animales vivos, repoblación de animales de caza y servicios conexos; 3 
2021;020. Silvicultura, extracción de madera y servicios conexos; 226 
2021;B - Pesca y servicios conexos; 308 
2021;050. Pesca y servicios conexos; 308 
2021;C - Explotación de minas y canteras; 12.859 
2021;101. Extracción y aglomeración de carbón; -   
2021;102. Extracción y aglomeración de lignito; -   
2021;103. Extracción y aglomeración de turba; -   
2021;111. Extracción de petróleo crudo y gas natural; 8.960 
2021;112. Actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección; 747 
2021;120. Extracción de minerales y concentrados de uranio y torio; -   
2021;131. Extracción de minerales de hierro; -   
2021;132. Extracción de minerales metalíferos no ferrosos, excepto minerales de uranio y torio; 1.610 
2021;141. Extracción de piedra, arena y arcillas; 433 
2021;142. Explotación de minas y canteras n.c.p.; 1.110 
2021;D - Industria manufacturera; 19.419 
2021;151. Producción y procesamiento de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas; 2.093 
2021;152.Elaboración de productos lácteos; 572 
2021;153. Elaboración de productos de molinería, almidones y productos derivados del almidón y de alimentos preparados para animales; 517 
2021;154. Elaboración de productos alimenticios n.c.p.; 1.139 
2021;155. Elaboración de bebidas; 1.382 
2021;160. Elaboración de productos de tabaco; 158 
2021;171. Fabricación de hilados y tejidos, acabado de productos textiles; 286 
2021;172. Fabricación de productos textiles n.c.p.; 158 
2021;173. Fabricación de tejidos de punto y artículos de punto y ganchillo; 11 
2021;181. Confección de prendas de vestir, excepto prendas de piel; 68 
2021;"182. Terminación y teñido de pieles; fabricación de artículos de piel"; 0 
2021;"191. Curtido y terminación de cueros; fabricación de artículos de marroquinería y talabartería"; 93 
2021;192. Fabricación de calzado y de sus partes; 31 
2021;201. Aserrado y cepillado de madera; 78 
2021;202. Fabricación de productos de madera, corcho, paja y materiales trenzables; 77 
2021;210. Fabricación de papel y productos de papel; 812 
2021;221. Edición; 66 
2021;222. Impresión y servicios conexos; 226 
2021;223. Reproducción de grabaciones; 0 
2021;231. Fabricación de productos de hornos de coque; 1 
2021;232. Fabricación de productos de la refinación del petróleo; 479 
2021;233. Elaboración de combustible nuclear; 157 
2021;241. Fabricación de sustancias químicas básicas; 2.845 
2021;242. Fabricación de productos químicos n.c.p.; 1.822 
2021;243. Fabricación de fibras manufacturadas; 0 
2021;251. Fabricación de productos de caucho; 137 
2021;252. Fabricación de productos de plástico; 593 
2021;261. Fabricación de vidrio y productos de vidrio; 241 
2021;269. Fabricación de productos minerales no metálicos n.c.p.; 990 
2021;271. Industrias básicas de hierro y acero; 744 
2021;272. Fabricación de productos primarios de metales preciosos y metales no ferrosos; 292 
2021;273. Fundición de metales; 130 
2021;281. Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor; 155 
2021;"289. Fabricación de productos elaborados de metal n.c.p.; servicios de trabajo de metales"; 7 
2021;291. Fabricación de maquinaria de uso general; 204 
2021;292. Fabricación de maquinaria de uso especial; 375 
2021;293. Fabricación de aparatos de uso doméstico n.c.p.; 204 
2021;300. Fabricación de maquinaria de oficina, contabilidad e informática; 34 
2021;311. Fabricación de motores, generadores y transformadores eléctricos; 26 
2021;312. Fabricación de aparatos de distribución y control de energía eléctrica; 9 
2021;313. Fabricación de hilos y cables aislados; 50 
2021;314. Fabricación de acumuladores y de pilas y baterías primarias; 37 
2021;315. Fabricación de lámparas eléctricas y equipo de iluminación; 11 
2021;319. Fabricación de equipo eléctrico n.c.p.; 36 
2021;321. Fabricación de tubos, válvulas y otros componentes electrónicos; 5 
2021;322. Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos; 25 
2021;323. Fabricación de receptores de radio y televisión, aparatos de grabación y reproducción de sonido y video, y productos conexos; 29 
2021;331. Fabricación de aparatos e instrumentos médicos y de aparatos para medir, verificar, ensayar, navegar y otros fines, excepto instrumentos de óptica; 37 
2021;332. Fabricación de instrumentos de óptica y equipo fotográfico; 6 
2021;333. Fabricación de relojes; -   
2021;341. Fabricación de vehículos automotores; 1.101 
2021;"342. Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques"; 50 
2021;"343. Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores"; 442 
2021;351. Construcción y reparación de buques y embarcaciones n.c.p.; 34 
2021;352. Fabricación de locomotoras y de material rodante para ferrocarriles y tranvías; 2 
2021;353. Fabricación y reparación de aeronaves; 46 
2021;359. Fabricación de equipo de transporte n.c.p.; 41 
2021;361. Fabricación de muebles y colchones; 125 
2021;369. Industrias manufactureras n.c.p.; 102 
2021;371. Reciclamiento de desperdicios y desechos metálicos; 13 
2021;372. Reciclamiento de desperdicios y desechos no metálicos; 13 
2021;E - Electricidad, gas y agua; 11.719 
2021;401. Generación, transporte y distribución de energía eléctrica; 10.062 
2021;402. Fabricación de gas y distribución de combustibles gaseosos por tuberías;-94 
2021;403. Suministro de vapor y agua caliente; -   
2021;410. Captación, depuración y distribución de agua; 1.751 
2021;F - Construcción; 3.326 
2021;451. Preparación de terrenos para obras; 177 
2021;452. Construcción de edificios y sus partes y obras de ingeniería civil; 2.405 
2021;453. Instalaciones para edificios y obras de ingeniería civil; 598 
2021;454. Terminación de edificios y obras de ingeniería civil; 6 
2021;455. Alquiler de equipo de construcción o demolición dotado de operarios; 141 
2021;G - Comercio al por mayor y al por menor, reparación de vehículos automotores, motocicletas efectos personales y enseres domésticos; 8.059 
2021;501. Venta de vehículos automotores, excepto motocicletas; 374 
2021;502. Mantenimiento y reparación de vehículos automotores, excepto motocicletas; 27 
2021;503. Venta de partes, piezas y accesorios de vehículos automotores; 152 
2021;504. Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios; 58 
2021;505. Venta al por menor de combustible para vehículos automotores y motocicletas; 484 
2021;511. Venta al por mayor en comisión o consignación; 923 
2021;512. Venta al por mayor de materias primas agropecuarias, de animales vivos, alimentos, bebidas y tabaco, excepto en comisión o consignación; 793 
2021;513. Venta al por mayor de artículos de uso doméstico y/o personal; 422 
2021;514. Venta al por mayor de productos intermedios, desperdicios y desechos no agropecuarios; 1.970 
2021;515. Venta al por mayor de máquinas, equipo y materiales conexos; 375 
2021;519. Venta al por mayor de mercancías n.c.p.; 174 
2021;521. Venta al por menor excepto la especializada; 1.575 
2021;522. Venta al por menor de productos alimentarios, bebidas y tabaco en comercios especializados; 47 
2021;523. Venta al por menor de productos n.c.p. excepto los usados, en comercios especializados; 642 
2021;524. Venta al por menor de artículos usados excluidos automotores y motocicletas; -   
2021;525. Venta al por menor no realizada en establecimientos; 43 
2021;526. Reparación de efectos personales y enseres domésticos; 1 
2021;H - Servicios de hotelería y restaurantes; 811 
2021;551. Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal; 566 
2021;552. Servicios de expendio de comidas y bebidas; 246 
2021;I - Servicios de transporte, de almacenamiento y de comunicaciones; 11.004 
2021;601. Servicio de transporte ferroviario; 2.516 
2021;602. Servicio de transporte automotor; 2.043 
2021;603. Servicio de transporte por tuberías;-614 
2021;611. Servicio de transporte marítimo; 75 
2021;612. Servicio de transporte fluvial; 135 
2021;621. Servicio de transporte aéreo de cargas; 18 
2021;622. Servicio de transporte aéreo de pasajeros; 250 
2021;631. Servicios de manipulación de carga; 30 
2021;632. Servicios de almacenamiento y depósito; 312 
2021;633. Servicios complementarios para el transporte; 531 
2021;634. Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico; 90 
2021;635. Servicios de gestión y logística para el transporte de mercaderías; 171 
2021;641. Servicios de correos; 412 
2021;642. Servicios de telecomunicaciones; 5.036 
2021;J - Intermediación financiera y otros servicios financieros; 3.533 
2021;651. Intermediación monetaria y financiera de la banca central; 33 
2021;652. Intermediación monetaria y financiera de las entidades financieras bancarias y no bancarias; 2.165 
2021;659. Servicios financieros excepto los de la banca central y las entidades financieras; 205 
2021;661. Servicios de seguros; 1.060 
2021;662. Servicios de administración de fondos de jubilaciones y pensiones; 6 
2021;671. Servicios auxiliares a la actividad financiera, excepto a los servicios de seguros y de administración de fondos de jubilaciones y pensiones; 48 
2021;672. Servicios auxiliares a los servicios de seguros y de administración de fondos de jubilaciones y pensiones; 16 
2021;K - Servicios inmobiliarios, empresariales y de alquiler; 6.368 
2021;701. Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados; 3.588 
2021;702. Servicios inmobiliarios realizados a cambio de una retribución o por contrata; 176 
2021;711. Alquiler de equipo de transporte; 118 
2021;712. Alquiler de maquinaria y equipo n.c.p.; 586 
2021;713. Alquiler de efectos personales y enseres domésticos n.c.p.;-0 
2021;721. Servicios de consultores en equipo de informática; 5 
2021;722. Servicios de consultores en informática y suministros de programas de informática; 185 
2021;723. Procesamiento de datos; 201 
2021;724. Servicios relacionados con bases de datos; 40 
2021;725. Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática; 2 
2021;729. Actividades de informática n.c.p.; 269 
2021;731. Investigación y desarrollo experimental en el campo de la ingeniería y de las ciencias exactas y naturales; 84 
2021;732. Investigación y desarrollo experimental en el campo de las ciencias sociales y las humanidades; 5 
2021;"741. Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión"; 120 
2021;742. Servicios de arquitectura e ingeniería y servicios técnicos n.c.p.; 143 
2021;743. Servicios de publicidad; 188 
2021;749. Servicios empresariales n.c.p.; 658 
2021;L - Administración pública, defensa y seguridad social obligatoria; 47 
2021;751. Servicios de la administración pública; 32 
2021;752. Prestación pública de servicios a la comunidad en general; 3 
2021;753. Servicios de la seguridad social obligatoria; 11 
2021;M - Enseñanza; 464 
2021;801. Enseñanza inicial y primaria; 178 
2021;802. Enseñanza secundaria; 67 
2021;803. Enseñanza superior y formación de posgrado; 185 
2021;809. Enseñanza para adultos y servicios de enseñanza n.c.p.; 33 
2021;N - Servicios sociales y de salud; 1.065 
2021;851. Servicios relacionados con la salud humana; 1.033 
2021;852. Servicios veterinarios; 4 
2021;853. Servicios sociales; 28 
2021;O - Servicios comunitarios, sociales y personales n.c.p.; 3.882 
2021;900. Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares; 165 
2021;911. Servicios de organizaciones empresariales, profesionales y de empleadores; 147 
2021;912. Servicios de sindicatos; 1.231 
2021;919. Servicios de asociaciones n.c.p.; 1.457 
2021;921. Servicios de cinematografía, radio y televisión y servicios de espectáculos artísticos y de diversión n.c.p.; 93 
